Year,Optimal_biomass,Treatment,SLR_100,dzdt mm/yr,Standing Bio g/m2,Fractional Ind Time,Susp Org Input mm cm-2 y-1,Depth rel to MHW,Cquest   g C m-2 y-1,totBGB (kg/m2),MSL (cm NAVD) 10 ,SLR mm/y,marshE cm NAVD,Marsh E rel MSL (cm),pedonD,Inorg mm yr-1,Tot Live BG BIO kg/m2,Org Vol Fraction,top level root vol mm/cm2,Root Mort kg m-2 y-1,Sum Org Vol cm3, Sum Mineral (cm3) ,Cum Change Org Vol mm/cm2,Cum Change Min Vol mm/cm2,delta (mm) Marsh Elevation
38,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,21.15,NA,21.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,21.7,NA,21.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,22.25,NA,22.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,22.8,NA,22.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,23.36,NA,23.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,23.93,NA,23.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,24.5,NA,24.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,25.08,NA,25.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,25.66,NA,25.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,26.24,NA,26.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,26.84,NA,26.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,27.43,NA,27.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,28.04,NA,28.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,28.64,NA,28.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,29.26,NA,29.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,29.88,NA,29.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,30.5,NA,30.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,31.13,NA,31.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,31.76,NA,31.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,32.4,NA,32.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,33.05,NA,33.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,33.7,NA,33.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,34.35,NA,34.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,35.01,NA,35.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,35.68,NA,35.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,36.35,NA,36.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,37.03,NA,37.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,37.71,NA,37.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,38.39,NA,38.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,39.09,NA,39.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,39.78,NA,39.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,40.48,NA,40.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,41.19,NA,41.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,41.91,NA,41.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,42.62,NA,42.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,43.35,NA,43.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,44.08,NA,44.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,44.81,NA,44.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,45.55,NA,45.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,46.29,NA,46.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,47.04,NA,47.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,47.8,NA,47.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,48.56,NA,48.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,49.32,NA,49.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,50.09,NA,50.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,50.87,NA,50.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,51.65,NA,51.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,52.44,NA,52.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,53.23,NA,53.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,54.03,NA,54.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,54.83,NA,54.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,55.64,NA,55.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,56.45,NA,56.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,57.27,NA,57.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,58.09,NA,58.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,58.92,NA,58.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,59.75,NA,59.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,60.59,NA,60.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,61.44,NA,61.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,62.29,NA,62.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,63.14,NA,63.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,64,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,Mean Sea Level,None,60 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,64.87,NA,64.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,4.7,NA,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,5.07,NA,5.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,5.47,NA,5.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,5.88,NA,5.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,6.31,NA,6.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,6.75,NA,6.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,7.22,NA,7.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,7.7,NA,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,8.2,NA,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,8.72,NA,8.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,9.25,NA,9.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,9.81,NA,9.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,10.38,NA,10.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,10.97,NA,10.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,11.57,NA,11.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,12.2,NA,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,12.84,NA,12.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,13.5,NA,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,14.18,NA,14.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,14.87,NA,14.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,15.59,NA,15.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,16.32,NA,16.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,17.07,NA,17.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,17.83,NA,17.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,18.62,NA,18.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,19.42,NA,19.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,20.24,NA,20.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,21.08,NA,21.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,21.93,NA,21.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,22.81,NA,22.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,23.7,NA,23.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,24.61,NA,24.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,25.53,NA,25.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,26.48,NA,26.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,27.44,NA,27.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,28.42,NA,28.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,29.42,NA,29.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,30.43,NA,30.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,31.47,NA,31.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,32.52,NA,32.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,33.59,NA,33.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,34.67,NA,34.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,35.78,NA,35.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,36.9,NA,36.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,38.04,NA,38.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,39.2,NA,39.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,40.37,NA,40.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,41.57,NA,41.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,42.78,NA,42.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,44.01,NA,44.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,45.25,NA,45.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,46.52,NA,46.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,47.8,NA,47.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,49.1,NA,49.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,50.42,NA,50.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,51.75,NA,51.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,53.11,NA,53.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,54.48,NA,54.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,55.87,NA,55.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,57.27,NA,57.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,58.7,NA,58.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,60.14,NA,60.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,61.6,NA,61.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,63.08,NA,63.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,64.57,NA,64.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,66.09,NA,66.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,67.62,NA,67.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,69.17,NA,69.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,70.73,NA,70.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,72.32,NA,72.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,73.92,NA,73.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,75.54,NA,75.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,77.18,NA,77.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,78.83,NA,78.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,80.51,NA,80.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,82.2,NA,82.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,83.91,NA,83.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,85.63,NA,85.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,87.38,NA,87.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,89.14,NA,89.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,90.92,NA,90.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,92.72,NA,92.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,94.53,NA,94.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,96.37,NA,96.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,Mean Sea Level,None,122 cm 100 y-1,NA,NA,NA,NA,NA,NA,NA,98.22,NA,98.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
